,id,NEcount,PER,ORG,LOC,EVT,PRO,UniqueCLIDs,dataset,lang,fpath
201,bg-100,21,1,7,9,0,4,16,test,bg,./data/challenge/2019/test/annotated/nord_stream/bg/nord_stream_bg.txt_file_100.out
202,bg-691,12,1,5,3,0,3,12,test,bg,./data/challenge/2019/test/annotated/nord_stream/bg/nord_stream_bg.txt_file_691.out
203,bg-536,16,8,1,5,0,2,12,test,bg,./data/challenge/2019/test/annotated/nord_stream/bg/nord_stream_bg.txt_file_536.out
204,bg-531,14,2,3,4,0,5,12,test,bg,./data/challenge/2019/test/annotated/nord_stream/bg/nord_stream_bg.txt_file_531.out
205,bg-117,11,0,9,0,0,2,9,test,bg,./data/challenge/2019/test/annotated/nord_stream/bg/nord_stream_bg.txt_file_117.out
206,bg-652,9,4,1,2,0,2,8,test,bg,./data/challenge/2019/test/annotated/nord_stream/bg/nord_stream_bg.txt_file_652.out
207,bg-1149,5,0,2,2,0,1,4,test,bg,./data/challenge/2019/test/annotated/nord_stream/bg/nord_stream_bg.txt_file_1149.out
208,bg-1020,30,6,6,13,0,5,25,test,bg,./data/challenge/2019/test/annotated/nord_stream/bg/nord_stream_bg.txt_file_1020.out
209,bg-10,23,2,3,16,0,2,19,test,bg,./data/challenge/2019/test/annotated/nord_stream/bg/nord_stream_bg.txt_file_10.out
210,bg-690,20,6,1,8,0,5,17,test,bg,./data/challenge/2019/test/annotated/nord_stream/bg/nord_stream_bg.txt_file_690.out
211,bg-1759,9,2,0,6,0,1,8,test,bg,./data/challenge/2019/test/annotated/nord_stream/bg/nord_stream_bg.txt_file_1759.out
212,bg-482,7,2,2,1,0,2,6,test,bg,./data/challenge/2019/test/annotated/nord_stream/bg/nord_stream_bg.txt_file_482.out
213,bg-1771,8,1,2,4,0,1,8,test,bg,./data/challenge/2019/test/annotated/nord_stream/bg/nord_stream_bg.txt_file_1771.out
214,bg-1744,11,2,1,6,0,2,10,test,bg,./data/challenge/2019/test/annotated/nord_stream/bg/nord_stream_bg.txt_file_1744.out
215,bg-1737,12,4,1,4,0,3,9,test,bg,./data/challenge/2019/test/annotated/nord_stream/bg/nord_stream_bg.txt_file_1737.out
216,bg-18,16,0,3,8,0,5,15,test,bg,./data/challenge/2019/test/annotated/nord_stream/bg/nord_stream_bg.txt_file_18.out
217,cz-89,19,0,5,14,0,0,17,test,cs,./data/challenge/2019/test/annotated/ryanair/cs/ryan-cs_file_89.out
218,cz-79,6,0,2,4,0,0,6,test,cs,./data/challenge/2019/test/annotated/ryanair/cs/ryan-cs_file_79.out
219,cs-2002,15,2,4,6,0,3,12,test,cs,./data/challenge/2019/test/annotated/ryanair/cs/ryanair_CZ-new.xml_file_2002.out
220,cz-90,34,5,9,19,0,1,27,test,cs,./data/challenge/2019/test/annotated/ryanair/cs/ryan-cs_file_90.out
221,cs-2020,7,0,6,1,0,0,4,test,cs,./data/challenge/2019/test/annotated/ryanair/cs/ryanair_CZ-new.xml_file_2020.out
222,cz-68,15,1,5,9,0,0,14,test,cs,./data/challenge/2019/test/annotated/ryanair/cs/ryan-cs_file_68.out
223,cz-148,7,0,3,3,1,0,6,test,cs,./data/challenge/2019/test/annotated/ryanair/cs/ryan-cs_file_148.out
224,cz-81,10,0,5,4,0,1,8,test,cs,./data/challenge/2019/test/annotated/ryanair/cs/ryan-cs_file_81.out
225,cs-new-40,9,1,3,4,1,0,8,test,cs,./data/challenge/2019/test/annotated/ryanair/cs/ryanair_CZ.xml_file_40.out
226,cz-105,11,2,3,6,0,0,10,test,cs,./data/challenge/2019/test/annotated/ryanair/cs/ryan-cs_file_105.out
227,cz-63,10,0,5,5,0,0,9,test,cs,./data/challenge/2019/test/annotated/ryanair/cs/ryan-cs_file_63.out
228,cz-113,16,2,2,12,0,0,13,test,cs,./data/challenge/2019/test/annotated/ryanair/cs/ryan-cs_file_113.out
229,cs-new-6,14,0,6,7,0,1,12,test,cs,./data/challenge/2019/test/annotated/ryanair/cs/ryanair_CZ.xml_file_6.out
230,cz-32,10,1,1,7,1,0,10,test,cs,./data/challenge/2019/test/annotated/ryanair/cs/ryan-cs_file_32.out
231,cz-107,13,2,2,7,2,0,12,test,cs,./data/challenge/2019/test/annotated/ryanair/cs/ryan-cs_file_107.out
232,cz-22,9,0,2,7,0,0,9,test,cs,./data/challenge/2019/test/annotated/ryanair/cs/ryan-cs_file_22.out
233,cz-86,6,0,4,2,0,0,5,test,cs,./data/challenge/2019/test/annotated/ryanair/cs/ryan-cs_file_86.out
234,cz-80,5,0,3,1,0,1,5,test,cs,./data/challenge/2019/test/annotated/ryanair/cs/ryan-cs_file_80.out
235,cz-126,19,2,5,12,0,0,18,test,cs,./data/challenge/2019/test/annotated/ryanair/cs/ryan-cs_file_126.out
236,cz-77,14,0,8,6,0,0,12,test,cs,./data/challenge/2019/test/annotated/ryanair/cs/ryan-cs_file_77.out
237,cz-91,14,0,4,10,0,0,12,test,cs,./data/challenge/2019/test/annotated/ryanair/cs/ryan-cs_file_91.out
238,cs-new-14,7,0,5,2,0,0,7,test,cs,./data/challenge/2019/test/annotated/ryanair/cs/ryanair_CZ.xml_file_14.out
239,cs-2008,10,0,2,8,0,0,6,test,cs,./data/challenge/2019/test/annotated/ryanair/cs/ryanair_CZ-new.xml_file_2008.out
240,cz-15,3,0,2,0,0,1,3,test,cs,./data/challenge/2019/test/annotated/ryanair/cs/ryan-cs_file_15.out
241,cz-92,16,0,6,10,0,0,13,test,cs,./data/challenge/2019/test/annotated/ryanair/cs/ryan-cs_file_92.out
242,cz-55,7,0,3,4,0,0,5,test,cs,./data/challenge/2019/test/annotated/ryanair/cs/ryan-cs_file_55.out
243,cz-54,15,10,4,1,0,0,13,test,cs,./data/challenge/2019/test/annotated/ryanair/cs/ryan-cs_file_54.out
244,cz-137,7,1,3,3,0,0,5,test,cs,./data/challenge/2019/test/annotated/ryanair/cs/ryan-cs_file_137.out
245,cz-45,11,1,2,7,0,1,9,test,cs,./data/challenge/2019/test/annotated/ryanair/cs/ryan-cs_file_45.out
246,cs-2006,4,1,3,0,0,0,4,test,cs,./data/challenge/2019/test/annotated/ryanair/cs/ryanair_CZ-new.xml_file_2006.out
247,cz-61,12,0,5,7,0,0,10,test,cs,./data/challenge/2019/test/annotated/ryanair/cs/ryan-cs_file_61.out
248,cs-new-28,10,0,6,4,0,0,9,test,cs,./data/challenge/2019/test/annotated/ryanair/cs/ryanair_CZ.xml_file_28.out
249,cs-new-3,1,0,1,0,0,0,1,test,cs,./data/challenge/2019/test/annotated/ryanair/cs/ryanair_CZ.xml_file_3.out
250,cz-109,15,1,5,9,0,0,11,test,cs,./data/challenge/2019/test/annotated/ryanair/cs/ryan-cs_file_109.out
251,cz-135,34,4,9,19,0,2,26,test,cs,./data/challenge/2019/test/annotated/ryanair/cs/ryan-cs_file_135.out
252,cz-129,17,3,5,8,0,1,15,test,cs,./data/challenge/2019/test/annotated/ryanair/cs/ryan-cs_file_129.out
253,cz-74,8,0,1,5,1,1,8,test,cs,./data/challenge/2019/test/annotated/ryanair/cs/ryan-cs_file_74.out
254,cz-98,5,0,3,2,0,0,4,test,cs,./data/challenge/2019/test/annotated/ryanair/cs/ryan-cs_file_98.out
255,cz-10,9,2,6,1,0,0,8,test,cs,./data/challenge/2019/test/annotated/ryanair/cs/ryan-cs_file_10.out
256,cz-31,9,1,2,6,0,0,8,test,cs,./data/challenge/2019/test/annotated/ryanair/cs/ryan-cs_file_31.out
257,cs-new-29,7,2,0,5,0,0,6,test,cs,./data/challenge/2019/test/annotated/ryanair/cs/ryanair_CZ.xml_file_29.out
258,cs-new-1500,8,0,4,4,0,0,8,test,cs,./data/challenge/2019/test/annotated/ryanair/cs/ryanair_CZ-new.xml_file_1500.out
259,cz-36,14,2,6,5,0,1,11,test,cs,./data/challenge/2019/test/annotated/ryanair/cs/ryan-cs_file_36.out
260,cz-87,10,0,5,5,0,0,6,test,cs,./data/challenge/2019/test/annotated/ryanair/cs/ryan-cs_file_87.out
261,cz-48,9,1,6,2,0,0,8,test,cs,./data/challenge/2019/test/annotated/ryanair/cs/ryan-cs_file_48.out
262,cz-75,4,0,2,2,0,0,4,test,cs,./data/challenge/2019/test/annotated/ryanair/cs/ryan-cs_file_75.out
263,cz-28,8,0,2,5,0,1,8,test,cs,./data/challenge/2019/test/annotated/ryanair/cs/ryan-cs_file_28.out
264,cz-136,13,2,3,8,0,0,11,test,cs,./data/challenge/2019/test/annotated/ryanair/cs/ryan-cs_file_136.out
265,cs-new-13,11,0,7,4,0,0,11,test,cs,./data/challenge/2019/test/annotated/ryanair/cs/ryanair_CZ.xml_file_13.out
266,cz-146,7,0,3,3,1,0,6,test,cs,./data/challenge/2019/test/annotated/ryanair/cs/ryan-cs_file_146.out
267,cs-new-36,6,0,1,0,0,5,5,test,cs,./data/challenge/2019/test/annotated/ryanair/cs/ryanair_CZ.xml_file_36.out
268,cs-new-39,3,0,2,1,0,0,3,test,cs,./data/challenge/2019/test/annotated/ryanair/cs/ryanair_CZ.xml_file_39.out
269,cs-new-4,20,3,6,10,1,0,15,test,cs,./data/challenge/2019/test/annotated/ryanair/cs/ryanair_CZ.xml_file_4.out
270,cs-2007,7,0,1,6,0,0,6,test,cs,./data/challenge/2019/test/annotated/ryanair/cs/ryanair_CZ-new.xml_file_2007.out
271,cz-120,17,1,5,11,0,0,15,test,cs,./data/challenge/2019/test/annotated/ryanair/cs/ryan-cs_file_120.out
272,cz-57,2,0,1,1,0,0,2,test,cs,./data/challenge/2019/test/annotated/ryanair/cs/ryan-cs_file_57.out
273,cz-3,4,1,2,0,1,0,4,test,cs,./data/challenge/2019/test/annotated/ryanair/cs/ryan-cs_file_3.out
274,cz-106,11,1,7,3,0,0,7,test,cs,./data/challenge/2019/test/annotated/ryanair/cs/ryan-cs_file_106.out
275,cs-2011,3,0,2,1,0,0,3,test,cs,./data/challenge/2019/test/annotated/ryanair/cs/ryanair_CZ-new.xml_file_2011.out
276,cz-85,3,0,2,1,0,0,2,test,cs,./data/challenge/2019/test/annotated/ryanair/cs/ryan-cs_file_85.out
277,cz-29,5,0,3,2,0,0,4,test,cs,./data/challenge/2019/test/annotated/ryanair/cs/ryan-cs_file_29.out
278,cz-65,10,0,5,5,0,0,9,test,cs,./data/challenge/2019/test/annotated/ryanair/cs/ryan-cs_file_65.out
279,cz-21,4,0,1,3,0,0,4,test,cs,./data/challenge/2019/test/annotated/ryanair/cs/ryan-cs_file_21.out
280,cz-127,9,1,6,0,0,2,9,test,cs,./data/challenge/2019/test/annotated/ryanair/cs/ryan-cs_file_127.out
281,cs-new-25,17,0,11,6,0,0,15,test,cs,./data/challenge/2019/test/annotated/ryanair/cs/ryanair_CZ.xml_file_25.out
282,cz-41,14,1,4,9,0,0,13,test,cs,./data/challenge/2019/test/annotated/ryanair/cs/ryan-cs_file_41.out
283,cs-new-5,4,0,3,1,0,0,4,test,cs,./data/challenge/2019/test/annotated/ryanair/cs/ryanair_CZ.xml_file_5.out
284,cz-78,12,4,6,2,0,0,10,test,cs,./data/challenge/2019/test/annotated/ryanair/cs/ryan-cs_file_78.out
285,cs-2010,7,1,2,4,0,0,6,test,cs,./data/challenge/2019/test/annotated/ryanair/cs/ryanair_CZ-new.xml_file_2010.out
286,cs-new-33,12,2,3,5,0,2,11,test,cs,./data/challenge/2019/test/annotated/ryanair/cs/ryanair_CZ.xml_file_33.out
287,cz-67,18,2,5,11,0,0,16,test,cs,./data/challenge/2019/test/annotated/ryanair/cs/ryan-cs_file_67.out
288,cs-new-10,14,0,6,7,0,1,12,test,cs,./data/challenge/2019/test/annotated/ryanair/cs/ryanair_CZ.xml_file_10.out
289,cz-13,26,8,10,7,0,1,19,test,cs,./data/challenge/2019/test/annotated/ryanair/cs/ryan-cs_file_13.out
290,cs-new-23,6,0,3,3,0,0,6,test,cs,./data/challenge/2019/test/annotated/ryanair/cs/ryanair_CZ.xml_file_23.out
291,cs-new-21,13,1,5,7,0,0,11,test,cs,./data/challenge/2019/test/annotated/ryanair/cs/ryanair_CZ.xml_file_21.out
292,cz-38,6,0,2,3,1,0,6,test,cs,./data/challenge/2019/test/annotated/ryanair/cs/ryan-cs_file_38.out
293,cz-93,7,1,5,1,0,0,5,test,cs,./data/challenge/2019/test/annotated/ryanair/cs/ryan-cs_file_93.out
294,cs-new-7,8,0,5,2,0,1,8,test,cs,./data/challenge/2019/test/annotated/ryanair/cs/ryanair_CZ.xml_file_7.out
295,cz-72,12,1,3,8,0,0,11,test,cs,./data/challenge/2019/test/annotated/ryanair/cs/ryan-cs_file_72.out
296,cz-103,17,1,4,11,0,1,13,test,cs,./data/challenge/2019/test/annotated/ryanair/cs/ryan-cs_file_103.out
297,cz-58,20,5,8,6,0,1,17,test,cs,./data/challenge/2019/test/annotated/ryanair/cs/ryan-cs_file_58.out
298,cz-128,9,0,4,5,0,0,7,test,cs,./data/challenge/2019/test/annotated/ryanair/cs/ryan-cs_file_128.out
299,cz-132,6,2,2,2,0,0,4,test,cs,./data/challenge/2019/test/annotated/ryanair/cs/ryan-cs_file_132.out
300,cz-100,19,0,6,13,0,0,14,test,cs,./data/challenge/2019/test/annotated/ryanair/cs/ryan-cs_file_100.out
301,cs-2005,8,2,2,2,0,2,6,test,cs,./data/challenge/2019/test/annotated/ryanair/cs/ryanair_CZ-new.xml_file_2005.out
302,cz-34,4,1,2,1,0,0,3,test,cs,./data/challenge/2019/test/annotated/ryanair/cs/ryan-cs_file_34.out
303,cz-60,8,0,3,5,0,0,7,test,cs,./data/challenge/2019/test/annotated/ryanair/cs/ryan-cs_file_60.out
304,cs-2009,4,0,4,0,0,0,2,test,cs,./data/challenge/2019/test/annotated/ryanair/cs/ryanair_CZ-new.xml_file_2009.out
305,cs-new-30,27,4,13,10,0,0,23,test,cs,./data/challenge/2019/test/annotated/ryanair/cs/ryanair_CZ.xml_file_30.out
306,cs-new-38,18,2,12,4,0,0,14,test,cs,./data/challenge/2019/test/annotated/ryanair/cs/ryanair_CZ.xml_file_38.out
307,cz-125,4,0,2,1,0,1,3,test,cs,./data/challenge/2019/test/annotated/ryanair/cs/ryan-cs_file_125.out
308,cz-5,12,2,4,6,0,0,10,test,cs,./data/challenge/2019/test/annotated/ryanair/cs/ryan-cs_file_5.out
309,cz-102,24,2,10,12,0,0,18,test,cs,./data/challenge/2019/test/annotated/ryanair/cs/ryan-cs_file_102.out
310,cz-30,10,0,2,7,0,1,10,test,cs,./data/challenge/2019/test/annotated/ryanair/cs/ryan-cs_file_30.out
311,cz-37,16,2,5,9,0,0,13,test,cs,./data/challenge/2019/test/annotated/ryanair/cs/ryan-cs_file_37.out
312,cs-new-32,16,2,7,6,0,1,14,test,cs,./data/challenge/2019/test/annotated/ryanair/cs/ryanair_CZ.xml_file_32.out
313,cz-66,10,0,3,7,0,0,9,test,cs,./data/challenge/2019/test/annotated/ryanair/cs/ryan-cs_file_66.out
314,cz-114,15,2,5,6,0,2,14,test,cs,./data/challenge/2019/test/annotated/ryanair/cs/ryan-cs_file_114.out
315,cz-145,7,0,4,3,0,0,6,test,cs,./data/challenge/2019/test/annotated/ryanair/cs/ryan-cs_file_145.out
316,cz-110,19,1,9,9,0,0,15,test,cs,./data/challenge/2019/test/annotated/ryanair/cs/ryan-cs_file_110.out
317,cz-130,17,4,6,7,0,0,13,test,cs,./data/challenge/2019/test/annotated/ryanair/cs/ryan-cs_file_130.out
318,cz-76,3,0,3,0,0,0,2,test,cs,./data/challenge/2019/test/annotated/ryanair/cs/ryan-cs_file_76.out
319,cz-14,13,3,8,1,0,1,12,test,cs,./data/challenge/2019/test/annotated/ryanair/cs/ryan-cs_file_14.out
320,cz-62,10,1,3,6,0,0,9,test,cs,./data/challenge/2019/test/annotated/ryanair/cs/ryan-cs_file_62.out
321,cs-new-18,14,1,5,8,0,0,12,test,cs,./data/challenge/2019/test/annotated/ryanair/cs/ryanair_CZ.xml_file_18.out
322,cz-108,16,1,7,8,0,0,13,test,cs,./data/challenge/2019/test/annotated/ryanair/cs/ryan-cs_file_108.out
323,cz-19,11,3,6,2,0,0,8,test,cs,./data/challenge/2019/test/annotated/ryanair/cs/ryan-cs_file_19.out
324,cs-new-1,8,0,4,4,0,0,6,test,cs,./data/challenge/2019/test/annotated/ryanair/cs/ryanair_CZ.xml_file_1.out
325,cz-83,8,2,4,2,0,0,6,test,cs,./data/challenge/2019/test/annotated/ryanair/cs/ryan-cs_file_83.out
326,cs-new-1701,17,1,4,7,0,5,11,test,cs,./data/challenge/2019/test/annotated/ryanair/cs/ryanair_CZ-new.xml_file_1701.out
327,cz-138,7,3,3,1,0,0,5,test,cs,./data/challenge/2019/test/annotated/ryanair/cs/ryan-cs_file_138.out
328,cz-69,9,0,3,6,0,0,8,test,cs,./data/challenge/2019/test/annotated/ryanair/cs/ryan-cs_file_69.out
329,cz-112,25,2,7,16,0,0,16,test,cs,./data/challenge/2019/test/annotated/ryanair/cs/ryan-cs_file_112.out
330,cz-12,6,1,2,1,0,2,6,test,cs,./data/challenge/2019/test/annotated/ryanair/cs/ryan-cs_file_12.out
331,cs-2000,10,2,2,6,0,0,10,test,cs,./data/challenge/2019/test/annotated/ryanair/cs/ryanair_CZ-new.xml_file_2000.out
332,cz-20,9,0,5,4,0,0,8,test,cs,./data/challenge/2019/test/annotated/ryanair/cs/ryan-cs_file_20.out
333,cs-new-19,16,0,11,5,0,0,15,test,cs,./data/challenge/2019/test/annotated/ryanair/cs/ryanair_CZ.xml_file_19.out
334,cz-49,12,0,4,8,0,0,11,test,cs,./data/challenge/2019/test/annotated/ryanair/cs/ryan-cs_file_49.out
335,cs-new-17,20,2,14,1,0,3,19,test,cs,./data/challenge/2019/test/annotated/ryanair/cs/ryanair_CZ.xml_file_17.out
336,cz-84,1,0,1,0,0,0,1,test,cs,./data/challenge/2019/test/annotated/ryanair/cs/ryan-cs_file_84.out
337,cs-new-37,8,1,4,0,0,3,7,test,cs,./data/challenge/2019/test/annotated/ryanair/cs/ryanair_CZ.xml_file_37.out
338,cs-new-1600,4,0,3,1,0,0,4,test,cs,./data/challenge/2019/test/annotated/ryanair/cs/ryanair_CZ-new.xml_file_1600.out
339,cz-82,12,3,5,3,0,1,10,test,cs,./data/challenge/2019/test/annotated/ryanair/cs/ryan-cs_file_82.out
340,cz-50,41,3,4,33,0,1,37,test,cs,./data/challenge/2019/test/annotated/ryanair/cs/ryan-cs_file_50.out
341,cs-new-34,13,2,2,8,0,1,11,test,cs,./data/challenge/2019/test/annotated/ryanair/cs/ryanair_CZ.xml_file_34.out
342,cz-53,0,0,0,0,0,0,0,test,cs,./data/challenge/2019/test/annotated/ryanair/cs/ryan-cs_file_53.out
343,cz-56,9,0,2,7,0,0,8,test,cs,./data/challenge/2019/test/annotated/ryanair/cs/ryan-cs_file_56.out
344,cz-44,9,0,2,7,0,0,8,test,cs,./data/challenge/2019/test/annotated/ryanair/cs/ryan-cs_file_44.out
345,cz-73,15,1,3,11,0,0,13,test,cs,./data/challenge/2019/test/annotated/ryanair/cs/ryan-cs_file_73.out
346,cz-43,8,0,2,6,0,0,7,test,cs,./data/challenge/2019/test/annotated/ryanair/cs/ryan-cs_file_43.out
347,cs-2004,3,0,1,1,0,1,3,test,cs,./data/challenge/2019/test/annotated/ryanair/cs/ryanair_CZ-new.xml_file_2004.out
348,cs-2001,8,1,4,3,0,0,6,test,cs,./data/challenge/2019/test/annotated/ryanair/cs/ryanair_CZ-new.xml_file_2001.out
349,cs-new-1800,9,0,6,1,0,2,9,test,cs,./data/challenge/2019/test/annotated/ryanair/cs/ryanair_CZ-new.xml_file_1800.out
350,cz-1,8,0,6,0,2,0,5,test,cs,./data/challenge/2019/test/annotated/ryanair/cs/ryan-cs_file_1.out
351,cs-new-11,5,1,4,0,0,0,4,test,cs,./data/challenge/2019/test/annotated/ryanair/cs/ryanair_CZ.xml_file_11.out
352,cz-122,13,1,5,7,0,0,11,test,cs,./data/challenge/2019/test/annotated/ryanair/cs/ryan-cs_file_122.out
353,cz-52,11,0,6,5,0,0,8,test,cs,./data/challenge/2019/test/annotated/ryanair/cs/ryan-cs_file_52.out
354,cz-59,13,5,5,2,0,1,10,test,cs,./data/challenge/2019/test/annotated/ryanair/cs/ryan-cs_file_59.out
355,cs-new-27,4,0,0,4,0,0,3,test,cs,./data/challenge/2019/test/annotated/ryanair/cs/ryanair_CZ.xml_file_27.out
356,cs-new-22,19,4,5,10,0,0,17,test,cs,./data/challenge/2019/test/annotated/ryanair/cs/ryanair_CZ.xml_file_22.out
357,cs-new-31,10,0,4,5,0,1,9,test,cs,./data/challenge/2019/test/annotated/ryanair/cs/ryanair_CZ.xml_file_31.out
358,cz-88,7,0,4,3,0,0,5,test,cs,./data/challenge/2019/test/annotated/ryanair/cs/ryan-cs_file_88.out
359,cs-new-15,13,0,6,6,0,1,11,test,cs,./data/challenge/2019/test/annotated/ryanair/cs/ryanair_CZ.xml_file_15.out
360,cs-new-2,13,0,9,3,0,1,12,test,cs,./data/challenge/2019/test/annotated/ryanair/cs/ryanair_CZ.xml_file_2.out
361,cz-27,7,0,1,6,0,0,7,test,cs,./data/challenge/2019/test/annotated/ryanair/cs/ryan-cs_file_27.out
362,cz-147,11,0,5,4,0,2,9,test,cs,./data/challenge/2019/test/annotated/ryanair/cs/ryan-cs_file_147.out
363,cs-2015,3,0,1,0,0,2,3,test,cs,./data/challenge/2019/test/annotated/ryanair/cs/ryanair_CZ-new.xml_file_2015.out
364,cz-104,14,2,6,6,0,0,11,test,cs,./data/challenge/2019/test/annotated/ryanair/cs/ryan-cs_file_104.out
365,cz-101,13,2,1,9,0,1,12,test,cs,./data/challenge/2019/test/annotated/ryanair/cs/ryan-cs_file_101.out
366,cs-92,16,3,0,10,0,3,12,test,cs,./data/challenge/2019/test/annotated/nord_stream/cs/nord_stream_cs.txt_file_92.out
367,cs-379,14,2,1,9,0,2,8,test,cs,./data/challenge/2019/test/annotated/nord_stream/cs/nord_stream_cs.txt_file_379.out
368,cs-132,14,4,1,7,0,2,10,test,cs,./data/challenge/2019/test/annotated/nord_stream/cs/nord_stream_cs.txt_file_132.out
369,cs-175,15,3,1,10,0,1,10,test,cs,./data/challenge/2019/test/annotated/nord_stream/cs/nord_stream_cs.txt_file_175.out
370,cs-467,32,4,8,18,0,2,25,test,cs,./data/challenge/2019/test/annotated/nord_stream/cs/nord_stream_cs.txt_file_467.out
371,cs-60,17,3,1,9,0,4,10,test,cs,./data/challenge/2019/test/annotated/nord_stream/cs/nord_stream_cs.txt_file_60.out
372,cs-43,25,3,6,15,0,1,20,test,cs,./data/challenge/2019/test/annotated/nord_stream/cs/nord_stream_cs.txt_file_43.out
373,cs-71,19,0,4,11,0,4,16,test,cs,./data/challenge/2019/test/annotated/nord_stream/cs/nord_stream_cs.txt_file_71.out
374,cs-496,14,0,2,6,0,6,13,test,cs,./data/challenge/2019/test/annotated/nord_stream/cs/nord_stream_cs.txt_file_496.out
375,cs-49,4,0,2,1,0,1,4,test,cs,./data/challenge/2019/test/annotated/nord_stream/cs/nord_stream_cs.txt_file_49.out
376,cs-19,9,2,1,5,0,1,8,test,cs,./data/challenge/2019/test/annotated/nord_stream/cs/nord_stream_cs.txt_file_19.out
377,cs-494,16,4,1,9,0,2,12,test,cs,./data/challenge/2019/test/annotated/nord_stream/cs/nord_stream_cs.txt_file_494.out
378,cs-5005,14,0,1,9,0,4,10,test,cs,./data/challenge/2019/test/annotated/nord_stream/cs/nord-stream_CZ-new.xml_file_5005.out
379,cs-182,22,6,3,8,0,5,16,test,cs,./data/challenge/2019/test/annotated/nord_stream/cs/nord_stream_cs.txt_file_182.out
380,cs-498,11,2,0,8,0,1,9,test,cs,./data/challenge/2019/test/annotated/nord_stream/cs/nord_stream_cs.txt_file_498.out
381,cs-226,16,5,3,7,0,1,12,test,cs,./data/challenge/2019/test/annotated/nord_stream/cs/nord_stream_cs.txt_file_226.out
382,cs-142,35,0,9,25,0,1,31,test,cs,./data/challenge/2019/test/annotated/nord_stream/cs/nord_stream_cs.txt_file_142.out
383,cs-508,27,4,8,13,0,2,20,test,cs,./data/challenge/2019/test/annotated/nord_stream/cs/nord_stream_cs.txt_file_508.out
384,cs-441,18,4,5,8,0,1,16,test,cs,./data/challenge/2019/test/annotated/nord_stream/cs/nord_stream_cs.txt_file_441.out
385,cs-30,24,5,2,13,0,4,16,test,cs,./data/challenge/2019/test/annotated/nord_stream/cs/nord_stream_cs.txt_file_30.out
386,cs-82,19,1,6,10,0,2,13,test,cs,./data/challenge/2019/test/annotated/nord_stream/cs/nord_stream_cs.txt_file_82.out
387,cs-136,12,3,2,4,0,3,8,test,cs,./data/challenge/2019/test/annotated/nord_stream/cs/nord_stream_cs.txt_file_136.out
388,cs-292,19,4,1,9,0,5,12,test,cs,./data/challenge/2019/test/annotated/nord_stream/cs/nord_stream_cs.txt_file_292.out
389,cs-373,23,6,1,15,0,1,17,test,cs,./data/challenge/2019/test/annotated/nord_stream/cs/nord_stream_cs.txt_file_373.out
390,cs-291,17,0,0,16,0,1,15,test,cs,./data/challenge/2019/test/annotated/nord_stream/cs/nord_stream_cs.txt_file_291.out
391,cs-40,22,4,2,13,0,3,20,test,cs,./data/challenge/2019/test/annotated/nord_stream/cs/nord_stream_cs.txt_file_40.out
392,cs-201,14,0,2,10,0,2,11,test,cs,./data/challenge/2019/test/annotated/nord_stream/cs/nord_stream_cs.txt_file_201.out
393,cs-107,20,9,3,5,0,3,13,test,cs,./data/challenge/2019/test/annotated/nord_stream/cs/nord_stream_cs.txt_file_107.out
394,cs-56,21,6,1,10,0,4,15,test,cs,./data/challenge/2019/test/annotated/nord_stream/cs/nord_stream_cs.txt_file_56.out
395,cs-393,10,1,0,7,0,2,6,test,cs,./data/challenge/2019/test/annotated/nord_stream/cs/nord_stream_cs.txt_file_393.out
396,cs-420,40,7,3,25,1,4,25,test,cs,./data/challenge/2019/test/annotated/nord_stream/cs/nord_stream_cs.txt_file_420.out
397,cs-429,40,11,3,23,0,3,30,test,cs,./data/challenge/2019/test/annotated/nord_stream/cs/nord_stream_cs.txt_file_429.out
398,cs-192,24,4,5,13,0,2,19,test,cs,./data/challenge/2019/test/annotated/nord_stream/cs/nord_stream_cs.txt_file_192.out
399,cs-105,21,8,0,12,0,1,13,test,cs,./data/challenge/2019/test/annotated/nord_stream/cs/nord_stream_cs.txt_file_105.out
400,cs-84,17,5,6,5,0,1,16,test,cs,./data/challenge/2019/test/annotated/nord_stream/cs/nord_stream_cs.txt_file_84.out
401,cs-242,17,5,1,10,0,1,13,test,cs,./data/challenge/2019/test/annotated/nord_stream/cs/nord_stream_cs.txt_file_242.out
402,cs-171,18,10,0,7,0,1,13,test,cs,./data/challenge/2019/test/annotated/nord_stream/cs/nord_stream_cs.txt_file_171.out
