id,lang,created,url,title,contentLength,numWords,dataset
bg-16,bg,2018-01-31,https://www.investor.bg/evropa/334/a/sankciite-na-zapada-ne-spirat-finansiraneto-za-severen-potok-2-254869/,"Санкциите на Запада не спират финансирането за ""Северен поток"" 2",1448,225,test
bg-507,bg,2018-05-28,https://news.bg/int-politics/polsha-obyavi-severen-potok-2-za-novo-hibridno-orazhie-na-rusiya.html,"Полша обяви ""Северен поток-2"" за ново хибридно оръжие на Русия",463,67,test
bg-674,bg,2018-05-14,https://trud.bg/%d0%b1%d0%b5%d1%80%d0%bb%d0%b8%d0%bd-%d0%b5-%d0%b3%d0%be%d1%82%d0%be%d0%b2-%d0%b4%d0%b0-%d0%bf%d0%be%d1%81%d1%80%d0%b5%d0%b4%d0%bd%d0%b8%d1%87%d0%b8-%d0%bc%d0%b5%d0%b6%d0%b4%d1%83-%d1%80%d1%83%d1%81/,Берлин е готов да посредничи между Русия и Украйна за “Северен поток-2”,609,94,test
bg-111,bg,2018-11-12,https://frognews.bg/novini/shveitsarski-sad-blokira-gazprom.html,Швейцарски съд блокира „Газпром“,1156,187,test
bg-1210,bg,2018-04-09,http://www.bnews.bg/article/239950-putin_i_merkel_potvardiha_pozitsiite_si_po_proekta_severen_potok_2,"Путин и Меркел потвърдиха позициите си по проекта ""Северен поток 2”",1703,253,test
bg-525,bg,2018-03-17,https://news.bg/int-politics/39-amerikanski-senatori-preduprediha-za-riskovete-ot-severen-potok-2.html,39 американски сенатори предупредиха за рисковете от „Северен поток 2“ Проектът прави Европа по-уязвима,1435,214,test
bg-690,bg,2018-05-18,http://www.mediapool.bg/berlin-ako-sasht-postavyat-svoite-interesi-na-parvo-myasto-evropa-shte-deistva-po-sashtiya-nachin-news279263.html,"Берлин: Ако САЩ поставят своите интереси на първо място, Европа ще действа по същия начин",1946,305,test
bg-1569,bg,2018-05-03,http://novini.dir.bg/news.php?id=27084673,Германия започна да строи приемателния терминал на “Северен поток“ 2,466,67,test
bg-1790,bg,2018-06-28,https://frognews.bg/novini/daniia-blokira-severen-potok-2.html,Дания блокира ”Северен поток 2”? 0 | 758 | 28.06.2018,1157,173,test
bg-1809,bg,2018-06-03,http://www.pan.bg/view_article-49-433301-sasht-nalagat-sankcii-na-evropejski-kompanii-uchastvashti-v-severen-potok-2.html,"САЩ налагат санкции на европейски компании, участващи в Северен поток 2",1160,183,test
bg-678,bg,2018-05-09,http://novini.dir.bg/news.php?id=27100826,Полша обяви финансирането на“Северен поток-2“за незаконно,1550,191,test
bg-691,bg,2018-03-06,http://novini.dir.bg/news.php?id=26943763,Русия изключи тристранни газови преговори,794,122,test
bg-1086,bg,2018-04-02,http://novini.dir.bg/news.php?id=27013518,Последиците от “Северен поток“ 2 за Украйна,643,95,test
bg-1211,bg,2018-04-09,http://www.crimes.bg/krimi-2/243473-%d0%bf%d1%83%d1%82%d0%b8%d0%bd-%d0%b8-%d0%bc%d0%b5%d1%80%d0%ba%d0%b5%d0%bb-%d0%bf%d0%be%d1%82%d0%b2%d1%8a%d1%80%d0%b4%d0%b8%d1%85%d0%b0-%d0%bf%d0%be%d0%b7%d0%b8%d1%86%d0%b8%d0%b8%d1%82%d0%b5-%d1%81%d0%b8-%d0%bf%d0%be-%d0%bf%d1%80%d0%be%d0%b5%d0%ba%d1%82%d0%b0-%d1%81%d0%b5%d0%b2%d0%b5%d1%80%d0%b5%d0%bd-%d0%bf%d0%be%d1%82%d0%be%d0%ba-2.html,"Путин и Меркел потвърдиха позициите си по проекта ""Северен поток 2""",2408,349,test
bg-570,bg,2018-06-18,https://www.vesti.bg/sviat/evropa/bezprecedenten-hod-na-ukrajna-sreshtu-rusiia-6083538,Безпрецедентен ход на Украйна срещу Русия,1401,216,test
bg-104,bg,2018-09-06,http://www.dnesplus.bg/News.aspx?n=852179,"""Газпром"" започна строителството на морската част на газопровода ""Северен поток-2""",1230,176,test
bg-1754,bg,2018-06-27,http://novini.dir.bg/news.php?id=27156966,Дания готова да блокира “Северен поток“,821,120,test
bg-54,bg,2018-04-09,https://www.24chasa.bg/novini/article/6786324,"Въпреки скандала ""Скрипал"" Германия одобри окончателно ""Северен поток 2""",1597,243,test
bg-114,bg,2018-12-03,https://www.dnevnik.bg/evropa/2018/12/03/3355785_germaniia_zashtiti_severen_potok_2_vupreki/?ref=rss,"Германия защити ""Северен поток 2"" въпреки напрежението с Русия",2006,299,test
bg-59,bg,2018-04-03,http://www.banker.bg/upravlenie-i-biznes/read/gazprom-zalojil-severen-potok-2-v-london,"""Газпром"" заложил ""Северен поток 2"" в Лондон",1622,243,test
bg-606,bg,2018-02-03,http://bnr.bg/post/100928778/litva-izrazi-samnenia-po-proekta-za-severen-potok-2,"Литва изрази съмнения по проекта за ""Северен поток 2""",2127,318,test
bg-1736,bg,2018-04-26,https://fakti.bg/world/299344-germania-nama-da-stane-po-zavisima-ot-rusia,Германия няма да стане по-зависима от Русия,568,89,test
bg-1671,bg,2018-04-28,https://petel.bg/-Severen-potok-2-na-horizonta__262070,"""Северен поток-2"" на хоризонта",1527,227,test
bg-1206,bg,2018-04-09,http://bnr.bg/post/100956273/poroshenko-zove-germania-da-se-otkaje-ot-severen-potok-2,Порошенко зове Германия да се откаже от „Северен поток-2“,3044,455,test
bg-1834,bg,2018-05-25,https://www.faktor.bg/bg/articles/novini/svyat/sasht-prizovavat-es-da-poprechi-na-realizatsiyata-na-severen-potok-2,"САЩ призовават ЕС да попречи на реализацията на ""Северен поток-2""",779,114,test
bg-160,bg,2018-01-30,http://novini.dir.bg/news.php?id=26832266,През лятото започва строежът на „Северен поток-2”,388,56,test
bg-50,bg,2018-05-03,https://nova.bg/news/view/2018/05/03/214927/%d0%b7%d0%b0%d0%bf%d0%be%d1%87%d0%bd%d0%b0-%d1%81%d1%82%d1%80%d0%be%d0%b8%d1%82%d0%b5%d0%bb%d1%81%d1%82%d0%b2%d0%be%d1%82%d0%be-%d0%bd%d0%b0-%d1%81%d0%b5%d0%b2%d0%b5%d1%80%d0%b5%d0%bd-%d0%bf%d0%be%d1%82%d0%be%d0%ba-2/,"Започна строителството на ""Северен поток 2""",1325,203,test
bg-1801,bg,2018-05-13,http://www.pan.bg/view_article-59-430773-otpor-sreshtu-severen-potok-2.html,Мощен отпор срещу „Северен поток 2“! Бил проводник на влиянието на Кремъл,1753,263,test
bg-1199,bg,2018-04-11,https://www.dnes.bg/world/2018/04/11/gazprom-otstypi-na-merkel-za-ukraina.373225,"""Газпром"" отстъпи на Меркел за Украйна",2615,410,test
bg-5,bg,2018-01-31,http://www.dnesplus.bg/News.aspx?n=827268,"Германия разреши строеж на газопровод ""Северен поток-2""",632,90,test
bg-1715,bg,2018-06-26,http://novini.dir.bg/news.php?id=27150826,"ЕС е готов за действия, ако САЩ наложат санкции срещу “Северен поток“ 2",478,72,test
bg-17,bg,2018-02-01,https://www.investor.bg/evropa/334/a/germaniia-razreshi-stroitelstvoto-na-severen-potok-2-254959/,"Германия разреши строителството на ""Северен поток"" 2",1597,244,test
bg-1791,bg,2018-06-28,https://www.actualno.com/europe/izgrajdaneto-na-severen-potok-2-moje-da-zapochne-i-bez-razreshenie-ot-danija-news_682130.html,"Изграждането на ""Северен поток 2"" може да започне и без разрешение от Дания",1042,161,test
bg-101,bg,2018-09-05,http://epicenter.bg/article/Zapochna-polaganeto-na-trabite-na--Severen-potok-2--vav-Finlandiya/162883/4/0,Започна полагането на тръбите на „Северен поток 2“ във Финландия,1005,153,test
bg-1744,bg,2018-01-29,https://fakti.bg/world/282835-polsha-iska-sasht-da-udarat-severen-potok-2,"Полша иска САЩ да ударят ""Северен поток 2""",858,138,test
bg-1582,bg,2018-05-09,http://bnr.bg/post/100968725,Полша започна разследване на „Газпром“ заради „Северен поток 2“,1273,185,test
bg-536,bg,2018-06-27,https://news.bg/int-economics/daniya-se-glasi-da-blokira-stroitelstvoto-na-severen-potok.html,"Дания се гласи да блокира строителството на ""Северен поток""",1550,236,test
bg-153,bg,2018-02-14,http://novini.dir.bg/news.php?id=26884341,Германският газов оператор предвижда „Северен поток“ 2 в плановете си,480,73,test
bg-1758,bg,2018-06-27,https://www.expert.bg/Daniq-shte-zabavi-stroezha-na-%22Severen-potok-2%22-681886.html,"Дания ще забави строежа на ""Северен поток 2""",966,146,test
bg-115,bg,2018-12-03,https://www.investor.bg/evropa/334/a/gazprom-e-osiguril-6-mlrd-evro-za-proekta-severen-potok-2-272961/,"""Газпром"" е осигурил 6 млрд. евро за проекта ""Северен поток 2""",1252,195,test
bg-100,bg,2018-09-04,https://www.investor.bg/evropa/334/a/gazprom-zapochva-izgrajdaneto-na-podvodnata-chast-ot-severen-potok-2-267668/,"Газпром започва изграждането на подводната част от ""Северен поток"" 2",2270,335,test
bg-102,bg,2018-09-05,https://www.faktor.bg/bg/articles/zapochna-polaganeto-na-trabite-na-severen-potok-2-vav-finlandiya,Започна полагането на тръбите на „Северен поток 2“ във Финландия,547,84,test
bg-1020,bg,2018-06-18,http://novini.dir.bg/news.php?id=27123132,РИА-Новости: Полша оказва натиск върху ЕС заради Северен поток 2,2212,325,test
bg-531,bg,2018-05-31,https://news.bg/int-politics/ukrayna-obvini-germaniya-che-narushava-interesite-i.html,"Украйна обвини Германия, че нарушава интересите ѝ",1820,284,test
bg-675,bg,2018-05-14,https://www.investor.bg/drugi/338/a/germaniia-shte-se-nujdae-ot-ukraina-vypreki-severen-potok-261091/,"Германия ще се нуждае от Украйна въпреки ""Северен поток""",1909,289,test
bg-117,bg,2018-12-04,http://novini.dir.bg/news.php?id=27341761,Северен поток-2 привлича инвестиции,527,79,test
bg-169,bg,2018-01-29,http://www.dnesplus.bg/News.aspx?n=826988,"Полша иска САЩ да наложат санкции и върху ""Северен поток 2""",1821,285,test
bg-110,bg,2018-11-12,https://business.dir.bg/kompanii/shveytsariya-arestuva-dohodi-na-gazprom-ot-severen-potok,"Швейцария арестува доходи на „Газпром“ от ""Северен поток""",859,134,test
bg-112,bg,2018-11-12,https://www.investor.bg/centralna-i-iztochna-evropa/335/a/shveicarski-syd-e-blokiral-plashtaniia-po-severen-potok-kym-gazprom-271742/,"Швейцарски съд е блокирал плащания по ""Северен поток"" към Газпром",2172,334,test
bg-1145,bg,2018-04-05,https://frognews.bg/svqt/finlandiia-dade-zelena-svetlina-severen-potok-2.html,Финландия даде зелена светлина за ”Северен поток-2”,1230,179,test
bg-1755,bg,2018-06-27,http://www.dnesplus.bg/News.aspx?n=844075,"Дания се готви да плокира проекта ""Северен поток-2""",1686,253,test
bg-646,bg,2018-02-20,http://banks.dir.bg/2018/02/20/news26901201.html,Без ”Северен поток-2” поискаха в Германия,770,106,test
bg-1674,bg,2018-04-09,https://petel.bg/Merkel-i-Putin-obsadiha-realizatsiyata-na-proekta-Severen-potok-2__259195,"Меркел и Путин обсъдиха реализацията на проекта ""Северен поток-2""",703,101,test
bg-152,bg,2018-01-31,http://novini.dir.bg/news.php?id=26834770,От „Газпром“ са оптимисти за „Северен поток-2“,1510,208,test
bg-614,bg,2018-01-12,http://www.monitor.bg/a/view/56913-wwf-%d0%bd%d0%b0%d1%81%d1%82%d0%be%d1%8f%d0%b2%d0%b0%d1%82-%d0%93%d0%b5%d1%80%d0%bc%d0%b0%d0%bd%d0%b8%d1%8f-%d0%b4%d0%b0-%d1%81%d0%b5-%d0%be%d1%82%d0%ba%d0%b0%d0%b6%d0%b5-%d0%be%d1%82-%d0%a1%d0%b5%d0%b2%d0%b5%d1%80%d0%b5%d0%bd-%d0%bf%d0%be%d1%82%d0%be%d0%ba-2/,WWF настояват Германия да се откаже от Северен поток 2,618,99,test
bg-119,bg,2018-12-05,https://ekipnews.com/%d0%bc%d0%be%d0%b6%d0%b5-%d0%bb%d0%b8-%d0%b4%d0%b0-%d1%81%d0%b5-%d0%bf%d1%80%d0%b5%d0%be%d0%b1%d1%8a%d1%80%d0%bd%d0%b5-%d0%b3%d0%b0%d0%b7%d0%be%d0%b2%d0%b0%d1%82%d0%b0-%d0%ba%d0%b0%d1%80%d1%83%d1%86/,Може ли да се преобърне „газовата каруца“ на Москва?,8791,1330,test
bg-870,bg,2018-05-29,http://www.crimes.bg/krimi-2/259416-%d0%b5%d0%ba%d1%81%d0%bf%d0%b5%d1%80%d1%82-%d0%bf%d1%80%d0%b5%d0%b4-%d1%80%d0%be%d1%81%d0%b8%d0%b9%d1%81%d0%ba%d0%b0%d1%8f-%d0%b3%d0%b0%d0%b7%d0%b5%d1%82%d0%b0-%d0%bc%d0%be%d1%81%d0%ba%d0%b2%d0%b0-%d0%bc%d0%be%d0%b6%d0%b5-%d0%b4%d0%b0-%d1%81%d0%b5-%d0%b2%d1%8a%d1%80%d0%bd%d0%b5-%d0%ba%d1%8a%d0%bc-%d1%8e%d0%b6%d0%b5%d0%bd-%d0%bf%d0%be%d1%82%d0%be%d0%ba.html,"Експерт пред ""Росийская газета"": Москва може да се върне към ""Южен поток"" СНИМКА: Архив",2327,360,test
bg-493,bg,2018-05-18,https://news.bg/int-politics/i-bez-severen-potok-2-germaniya-edva-li-shte-uvelichi-vnosa-na-vtechnen-gaz-ot-sasht.html,"И без ""Северен поток 2"", Германия едва ли ще увеличи вноса на втечнен газ от САЩ",1032,158,test
bg-108,bg,2018-10-03,https://business.dir.bg/kompanii/polagat-trabite-na-severen-potok-2-v-ruski-vodi-prez-noemvri,"Полагат тръбите на ""Северен поток-2"" в руски води през ноември",969,146,test
bg-534,bg,2018-06-07,https://news.bg/int-politics/shvetsiya-odobri-stroitelstvoto-na-severen-potok-2.html,"Швеция одобри строителството на ""Северен поток-2""",551,84,test
bg-1006,bg,2018-06-18,http://www.bulgaria-news.bg/category/world/europe/resume/post97124.html,ПОЛША: БЪЛГАРИЯ ЗАБАВИ ГАЗОВАТА ДИРЕКТИВА НА ЕС...,408,58,test
bg-2011,bg,2019-02-13,https://www.mediapool.bg/dogovoreni-sa-obnovenite-evropravila-zasyagashti-severen-potok-2-news289815.html,"Договорени са обновените европравила, засягащи ""Северен поток 2""",3461,539,test
