Mention,Count
Grupy Pracodawców Europejskiego Komitetu Ekonomiczno-Społecznego,1
Grupy Wyszehradzkiej,2
Grupę Sterującą ds. Brexitu,2
Gruzií,1
Gruzji,3
Grymčak,1
Grzegorz Bruszewski,1
Grzegorz Dembinski,1
Grzegorz Kuczyński,1
Grzegorz Paluch,1
Guardian,14
Guardiana,1
Guardianem,1
Guardianie,3
Guardianowi,1
Guy Verhofstadt,1
Gyde Jensen,1
Göteborgu,1
Günther Daniel,1
Głównego Zarządu Wywiadowczego,1
HN,5
HNA Airport Group,1
HSBC,5
HVC,1
Hamburga,1
Hamburku,4
Hammond,1
Hana Šmejkalová,1
Handelsblatt,24
Handelsblattu,1
Hans Jörg Schelling,1
Hans Štembera,1
Hans-Jörg Schelling,2
Harolda Macmillana,1
Hartmann,1
Havej,1
Heather Nauert,5
Heathrow,1
Heiko Maas,5
Heiko Maasa,1
Heiko Mass,1
Helsinkach,1
Helsinky,3
Helsinkách,2
Hendersonová,1
Hennig Kothe,1
Henry Bolton,2
Heritage Foundation,1
Hertogenbosch,1
Heute,1
Hilary Benn,1
Himalajów,1
Hindusom,1
Hindusów,1
Hirte,1
Historii Polski,1
Hiszpania,5
Hiszpania-Alicante,2
Hiszpanie,4
Hiszpanii,57
Hiszpanią,3
Hiszpanię,5
Hitlera,1
Hlas lidu,1
Hlas ľudu,1
Hnutí pěti hvězd,1
Holandia,8
Holandii,41
Holandię,3
Holandsku,1
Holenderski związek zawodowy pilotów,2
Holendrem,1
Holendrzy,1
Hollande'a,1
Holy Angels,1
Home Office,1
Horní komora britského parlamentu,1
Horstu Seehoferovi,1
Hospodářské komory,1
Hospodářské noviny,1
Hospodářských novin,2
Hospodářským novinám,1
Host Lucie Výborné,2
Hošek,2
Huda Beauty,1
Huffington Post,6
Hulp Vervolgde Christenen,1
Human Rights Watch,1
Hunta,1
Hussainovi,1
Huyton,1
Háfiz Saíd,3
I-PACE,1
IAG,10
IALPA,6
IAR,1
ICM,2
IG Metall,1
II wojnie światowej,1
III Pakietem Energetycznym,1
INF,1
ING,1
ING Luxembourg,2
INTERFAX.RU,8
ISE,1
ISIS,1
ITF,2
ITV,3
Iag,1
Ian Robertson,1
Iasi,1
Ibehej,1
Iberia,4
Iberii,1
Ijaz Ašrafí,2
Il Giornale,1
Ilhamem Alijevem,1
Imran Chán,1
Imrana Khana,2
Independent,5
Independenta,1
Indiach,1
Indiami,1
"Indiami,",1
Indie,5
Indii,1
Indií,1
Indové,1
Indy,1
Informacyjna Agencja Radiowa,2
Inglot,1
Ingolf Schumacher,3
Iniciativy Trojmoří,1
Institute of Directors,1
Institutu mezinárodních studií FSV UK,1
Institutu pro národní energetiku,1
Instytutem Badań nad Rakiem,1
Instytutu Goethego,2
Instytutu Jagiellońskiego,1
Instytutu Polityki Światowej,2
Instytutu Studiów Energetycznych,1
Inter Media Group Limited,1
Interfax,1
International Airlines Group,3
Intesa,2
Intesa ,1
Intesa Sanpaolo,2
Invaze do Gruzie,1
Investor.bg,5
Ināra Mūrniece,1
Iran,1
Iranem,2
Iranu,4
Irish Air Line Pilots Association,1
Irish Times,2
Irlandczycy,1
Irlandczykami,1
Irlandczykiem,1
Irlandczyków,2
Irlandia,1
Irlandia Pn.,1
Irlandia Północna,1
Irlandia Płn.,1
Irlandii,52
Irlandii Północnej,10
Irlandii Płn.,1
Irlandią,23
Irlandią Północną,13
Irlandią Płn.,8
Irlandię,1
Irlandię Północną,1
Irlandzkie Stowarzyszenie Pilotów,1
Irlandzkie Stowarzyszenie Pilotów IALPA,1
Irska,8
Irskem,28
Irsko,2
Irskou republikou,9
Irsku,33
Irsky,2
Irským ostrovem,2
Irum Asim,1
Iráku,1
Isabela Oakeshottová,1
Isabelle Maitre,2
Islamabadem,1
Islamabadu,1
Islamabadzie,1
Islandii,1
Islámábád,11
Islámábádem,4
Islámábádu,8
Italexit,1
Italii,1
Italové,2
Italská Poslanecká sněmovna,1
Italy,1
Itanwali,1
Ittanwali,1
Itálie,12
Itálii,44
Ivanem Korčokem,1
Izba Gmin,4
Izba Lordów,1
Izbie Gmin,6
Izby Gmin,4
Izby Lordów,3
Izby Reprezentantów,1
Izbą Lordów,1
Izrael,1
Izraelu,1
Izwiestia,1
JLR,1
JUD,1
JUI-S,1
JURI,2
Jablonné v Podještědí,1
Jacek Czaputowicz,13
Jacek Karnowski,1
Jacek Walczak,1
Jacka Czaputowicza,1
Jackiem Czaputowiczem,1
Jackiem Krawczykiem,1
Jacobs,3
Jacques Chirac,1
Jaguar Land Rover,4
Jaguarze,1
Jakub Kraus,1
Jakub Krupa,2
Jakub Kukla,1
Jakub Unucka,1
Jakóbik,2
Jakóbika,1
Jamaat-Ulema-E-Islam,1
Jamaat-ud-Dawa,1
Jamał,1
James Huey,1
James McGory,2
James Slack,2
Jan Buczek,2
Jan Klas,2
Jan Olbrycht,1
Jan Urbach,2
Jana III Sobieskiego,1
Jana Kuttelwaschera,1
Jana Olbrychta,1
Janaillac,1
Janis Schmitt,1
Janosem Aderem,1
Janusz Niedźwiecki,1
Japonce,1
Japonci,3
Japonia,1
Japonią,1
Japonska,3
Jaromír Čižnár,1
Jaroslav Ibehej,1
Jasionki,2
Jean-Claude Juncker,8
Jean-Claude Zylberstein,1
Jean-Claude'a Junckera,1
Jean-Claude'em Junckerem,2
Jean-Claude’a Junckera,1
Jean-Marc Janaillac,1
Jean-Yves Le Drian,2
Jeanem-Claudem Junckerem,3
Jedynce,1
Jedynka,1
Jekatěriny,1
Jens Lange,2
Jens Mueller,1
Jens Stoltenberg,3
Jensem Stoltenbergem,2
Jensem Stoltenbergiem,2
Jeremy Anderson,2
Jeremy Corbyn,3
Jeremy Hunt,2
Jerozolimie,1
Jerzemu Buzkowi,1
Jerzy Buzek,1
Jerzy Kwieciński,2
Jessica Gladstone,2
Jet2,5
Jet2.com,1
Jewhen Mahda,2
Jezus,2
Jezus Chrystus,2
Jezusa,2
Jezusa Chrystusa,3
Jezusowi Chrystusowi,1
Ježíš Kristus,1
Ježíše,1
Ježíše Krista,1
Jiná Británie,2
Jiří Gavor,1
Jiří Hošek,5
Jiří Salik Sláma,1
Jižní Karolína,1
Jižního proudu,1
Jo Maugham,1
Joachim Lang,3
Joao Pacheco,2
Jochen Homann,1
Joe May,1
Joerg Forbrig,1
Johan Lundgren,1
John Barrasso,1
John Bolton,2
John Buscombe,1
John Cooper,1
John Kerr,1
Johna Majora,1
Johnson,11
Johnsona,1
Johnsonova,1
Johnsonovy,3
Johnsonovým,1
Jon Thomson,1
Jones,1
Joon,1
Jose Vieira da Silva,1
Josefa Jiráska,1
Joseph Brady,1
Joseph Nadeem,1
José María Álvarez-Pallete López,1
Jowita Kotuła,1
Juan Fernández,3
Julia Pfeil,1
Juncker,6
Junckera,2
Junckerem,1
Jurij Grymčak,1
Jurij Uszakow,1
Jurija Czajki,1
Jurásková,2
Justin Trudeau,1
Justine Greeningová,1
Justyna Boczkur,2
Jyrki Katainen,1
József Váradi,2
Jürgen Bodenseer,1
Jędrzej Bielecki,1
K.Jacobs,1
K.M. Chaudary,1
KDU-ČSL,3
KE,25
KKR Co.,2
KLDR,2
KLM,7
KPMG,1
KPRM,1
KRK,1
KRS,1
KRZYSZTOF KAPICA,1
KSČM,1
Kadrí,1
Kadrího,2
Kaiser,1
Kaiserová,1
Kaiserové,1
Kamiennej Górze,1
Kamil Rybikowski,1
Kanada,4
Kanadou,1
Kanadu,1
Kanady,8
Kanady ,1
Kanadyjczycy,1
Kanadyjczyka,1
Kanadzie,3
Kanału,1
Kancelarii Prezesa Rady Ministrów,2
Kancelarii Prezydenta Federacji Rosyjskiej,1
Kapitalni.org,1
Kapitolu,1
Karaczi,4
Karen Hendersonová,1
Karin Enströmová,1
Karlsruhe,4
Karnowski,1
Karáčí,1
Kasię Kieli,1
Kat von D,1
Katar,1
Katarem,1
Kataru,5
Katarzyna Kieli,1
Katarzynie Szymańskiej-Borginon,1
Katarzyny Kieli,3
Katarzyny Słupek,1
Kateřina Pustějovská,1
Katowic,3
Katowicach,1
Katowice Airport,1
Kaukaz,1
Kazachstánu,1
Kazimierz Markiewicz,1
Keep Europe's skies open,1
Keep Europe’s Skies Open,1
Keir Starmer,2
Kempf,1
Ken Gregor,1
Kenneth Clarke,1
Kenny Jacobs,12
Kera-alam,1
Kerala,1
Kerali,1
Keralę,1
Kerr,2
Kerry,1
Khadim Hussain Rizvi,3
Kibar,1
Kiel na Labi,1
Kieran Dineen,1
Kieran Mulvey,1
Kijowa,2
Kijowie,5
Kijów,4
Kim Detloff,1
King's College,1
King’s College,1
Kirillu Šamalovovi,1
Kirsten Mehrovou,2
Kiska,1
Kišiněv,1
Klaus Schäfer,1
Knorr,1
Kobza,1
Koczin,1
Kodaní,1
Kodaně,1
Kodaň,1
Kodersdorfu,2
Kogan,2
Koji Tsuruoka,2
Kollam,1
Kolonii,2
Koloseum,3
Koloseum w Rzymie,2
Kolín,4
Komise,3
Komisja,8
Komisja Europejska,28
Komisja Kontroli Europejskiej,1
Komisji,8
Komisji Bezpieczeństwa Energetycznego,1
Komisji Europejskiej,29
Komisji Europejskiej ds. Energii,1
Komisji Ochrony Praw Pasażera,1
Komisji Praw Człowieka w niemieckim parlamencie Bundestagu,1
Komisją,3
Komisją Europejską,4
Komisją Kontroli Europejskiej,1
Komisją Spraw Zagranicznych Senatu USA,1
Komisję,2
Komisję Europejska,1
Komisję Europejską,12
Komitet,1
Komitet Regionów,1
Komitet ds. spraw wyjścia z UE,1
Komitetu Regionów,1
Kommersant,3
Kommiersant,6
Kommiersanta,1
Koncepcja Państw Ramowych,2
Kongres,1
Kongresie,1
Konrad Szymanski,1
Konrad Szymański,4
Konstancja,1
Konstancji Markiewicz,1
Konstytucji RP,1
Konstytucją,1
Konwencją ONZ o prawie morza,1
Konwencję Narodów Zjednoczonych,1
Konzervatiní strana,1
Konzervativci,2
Konzervativní cesta vpřed,3
Konzervativní strana,3
Konzervativní strany,5
Kopenhaga,3
Kopenhagę,1
Koran,2
Koranowi,1
Korfu,1
Kornwalia,6
Koránu,1
Korčok,1
Kotršál,2
Kovanda,1
Kováč,1
Kościół,1
Kościół malabarski,1
Krajowa Izba Producentów Drobiu i Pasz,1
Krajowej Rady Drobiarstwa,1
Krajowej Radzie Sądownictwa,1
Krakowa,8
Krakowem,1
Krakowie,4
Kraków,6
Kreml,11
Kremla,7
Kremlem,1
Kremlu,8
Kris Peeters,3
Krischer,1
Kristus,1
Krk,1
Kronen Zeitung,1
Krym,4
Krymu,2
Krzysztof Burzyński,1
Krzysztof Szczerski,1
Krzysztof Tchórzewski,1
Królestwa Niderlandów,1
Królestwo,2
Kubiceho zprávě,1
Kubicki,1
Kukiz'15,1
Kumar Iyer,2
Kurtyka,3
Kurz,1
Kvaerner,1
Kwieciński,2
Kwiecińskim,1
Kyjev,9
Kyjeva,1
Kyjevem,2
Kyjevovi,1
Kyjevu,2
Kyjevě,2
Kymen Sanomat,1
Křetínského,1
Křetínský,1
L'Oreal,1
LAPFF,1
LBC,1
LBC-NVK,2
LGW,1
LIBE,2
LIFE,1
LIN,1
LLJO,1
LN,1
LNG,1
LONDÝN,3
LOT,6
LOT-u,1
LOTu,1
LSE Polish Business Society,1
LSE SU Polish Economic Forum,1
La Manche,2
La Repubblica,1
Labouristé,2
Lahaur,3
Lahore,2
Lamanšský průliv,1
Lang,2
Lars Christian Lilleholt,1
Lars Løkke Rasmussen,2
Larsa Lokke Rasmussena,1
Latinské Ameriky,1
Lauda,1
LaudaMotion,1
Laudamotion,4
Laurent Brun,1
Lawson,2
Lawsona,2
Le Figaro,1
Le Monde,1
Le Soir,5
Leave,1
Leave.EU,5
Leave.UE,1
Leave.eu,1
Legoland,1
Leif Miller,2
Lenina,1
Lenta.ru,1
Leonid Kučma,1
Leoše Rouska,2
Lesothem,1
Letitě Václava Havla,2
Letišti Leoše Janáčka Ostrava,1
Letišti Václava Havla,1
Letiště Praha,3
Letiště Václava Havla,11
Lever Brothers,1
Leviatan,1
Lex Nord Stream 2,1
Liam Fox,6
Liberalni Demokraci,2
Liberalnych Demokratów,1
Liberum,2
Liberálních demokratů,1
Libyí,1
Lidington,1
Lidla,1
Lidovci,1
Liechtenstine,1
Liga,1
Ligi,2
Linas Linkevičius,1
Lipton,1
Lisabonské smlouvy,1
Lisabonské smlouvě,1
Lisabonu,1
Litva,11
Litvy,4
Litwa,5
Litwie,1
Litwinom,2
Litwy,3
Litwą,1
Litwę,1
Liverpool,1
Liverpoolu,2
Liz Bilney,1
Liz Blackshaw,1
Lizbonie,2
Lizbony,2
Lobbenberg,2
LobbyControl,1
Local Authority Pension Fund Forum,1
Locher,3
Loebau,2
London School of Economics and Political Science,1
London Stansted,1
Londonderry,1
Londyn,28
Londynem,8
Londynie,30
Londynowi,4
Londynu,16
Londynu-Stansted,1
Londýn,45
Londýna,18
Londýnané,1
Londýnem,7
Londýnu,5
Londýně,16
Lordi,6
Lotniska w Modlinie,1
Lotnisko w Brukseli,1
Lotnisko w Modlinie,1
Lotyska,1
Lotyšska,1
Lotyšsko,8
Low Impact Fishers of Europe,1
Lubmin,6
Lubmina,1
Lubminie,5
Lubminu,2
Luc Ferry,1
Lucembursku,1
LucidTalk,1
Ludzie i Pieniądze,1
Lufthansa,17
Lufthanse,1
Lufthansie,1
Lufthansou,2
Lufthansy,1
Lugano,2
Luizjany,1
Luksemburg,2
Luksemburga,2
Luksemburgu,5
Lukáš Vaněk,1
Lukáš Šénvajc,1
Lundgren,1
Lusa,1
Lutfhansę,1
Luďka Vainerta,1
Láhauru,1
Løkke,1
L’Echo,1
MACHÁČEK,2
MAFRA,2
MAX 8,1
MAX 9,1
MPK-Łódź,1
MPO,3
MS ve fotbalu,1
MSW,1
MSZ,21
MTS,2
MXP,1
Maas,1
Maasův,2
Macron,8
Macrona,3
Macronova,1
Macronovým,1
Macronovými,1
Macronowi,1
Macronův,1
Madridu,1
Madrycie,1
Madryt,4
Madrytu,2
Magierowski,1
Mahomecie,2
Mahomet,6
Mahometa,13
Mahometowi,14
Maja-Moebel,2
Makowski,1
Maladze,1
Malaga,2
Malagi,1
Malajsii,1
Malezja,1
Malloch Brown,1
Mallorcę,1
Malta,1
Malta-Luqa,1
Maltu,1
Maltě,1
Malúk,1
Manfred Grund,1
Manisha Singh,1
Manuel Lodeiro,1
Manuela Schwesigová,1
Manx Financial Group,1
Mapy.cz,1
Marcel Van Herpen,1
Marcin,1
Marcin Kołacz,2
Marcin Makowski,1
Marcin Roszkowski,1
Marcin Zasada,1
Marcin Zatyka,1
Marcinem Zasadą,1
Marcus Ederer,1
Marek Belka,1
Marek Kuchciński,1
Marek Magierowski,1
Marek Niechcial,1
Marek Niechciał,2
Marek Tarczyński,2
Margaret Thatcher,1
Margarine Unie,1
Margaritis Schinas,2
Marianne Thyssen,3
Marianne Thyssenovou,1
Marineła Petrowa,2
Mario Mehren,3
Mario Meren,1
Marion Seifert,2
Marius Stonkus,2
Mark Rutte,2
Mark Shepherd,1
Mark Zuckerberg,1
Marka Kuchcińskiego,1
Marka W,1
Marka Zuckerberga,2
MarketWatch,1
Markus Wahl,4
Maroko,2
Maroku,1
Maros Szefczowicz,1
Marosz Szefczovicz,2
Marosz Szefczowicz,1
Marosza Szefczovicza,1
Maroszem Szefczoviczem,1
Maroš Šefčovič,3
Maroši Šefčovičovi,1
Marrákeše,1
Marrákeši,1
Marseille,1
Marsylię,1
Marta Chylińska,1
Martin Locher,4
Martin Mejstřík,1
Martin Stropnický,1
Martin Weiser,1
Martina Fietzová,1
Martinem Stropnickým,1
Martinu Schulzovi,1
Maryja,1
Marákeše,1
Marček,1
Masih,2
Masíh,2
Mateusz Morawiecki,21
Mateusza Morawieckiego,5
Mateusze Morawieckého,1
Mateuszem Morawieckim,2
Mateuszem Morawieckým,3
Mattarella,1
Matteo Salvini,3
Maulana Hami-ul-Hak,1
Maulana Sami-ul-Hak,1
Maulanę Sami ul-Haqa,1
May,6
Maybelline,1
Mayovou,9
Mayová,28
Mayové,28
Maďarska,3
Maďarsko,11
Małgorzata Bonikowska,1
Małopolska,1
McClatchy,1
McGinley Aviation,7
Mediapool,1
Mediolan,1
Mediolanie,1
Medium,1
Medżlisu Tatarów Krymskich,1
Mehren,1
Meklemburgii,1
Meklemburgii-Pomorza Przedniego,1
Meklemburgii-Pomorzu Przednim,4
Meklenbursko-Přední Pomořansko,3
Meklenbursku-Předním Pomořansku,1
Meksyk,3
Memmingen,1
Merkal,1
Merkel,14
Merkelovou,7
Merkelová,20
Merkelové,5
Mevlut Cavusoglu,1
Mexika,1
Mezinárodní federace pracovníků v dopravě,1
Michael 'Leary,1
Michael Barnier,1
Michael Bloomberg,2
Michael Cohen,1
Michael Gove,3
Michael O'Leary,23
Michael O’Leary,8
Michaela O'Leary,1
Michaela O'Learyho,1
Michaela O´Learyho,1
Michaela O‘Leary,1
Michaela O’Leary’ego,1
Michaelem O’Leary’m,2
Michal Kuź,1
Michał Dworczyk,2
Michał Kaczmarzyk,1
Michał Kurtyka,2
Michał Perzyński,5
Michała Kurtyki,1
Michel Barnier,25
Michela Barniera,1
Michelem Barnierem,2
Michelle Jany Chanové,1
Michelovi Barnierovi,1
Michelu Barnierovi,1
Miedwiediew,2
Mikael Damberg,1
Mike Pompeo,5
Mikem Pompeo,1
Mikiem Pompeo,1
Miladě,1
Milan Řepka,2
Miller,1
Miláně,1
Mini,1
Ministerstwo Spraw Zagranicznych,2
Ministerstwo do spraw wyjścia z Unii Europejskiej,1
Ministry of Foreign Affairs of Poland,1
Miriam Ibrahim,1
Miroslav Diro,1
Miroslav Singer,1
Misję Stanów Zjednoczonych,1
Mitchell,1
Międzynarodowego Forum Ekonomicznego,1
Międzynarodowej Federacji Pracowników Transportu,4
Międzyzakładowej Organizacji Związkowej NSZZ Solidarność CWR Poland,1
Mnichova,2
Mnichovem,1
Mnichově,2
Modlin,5
Modlina,5
Modlinie,2
Mohameda,28
Mohamedovi,4
Mohammad Amjad,1
Mohammada Amjada,1
Mombaju,1
Momentum,1
Monarch Airlines,1
Money.pl,2
Monteduro,1
Morawiecki,20
Morawieckiego,5
Morawieckiemu,1
Morawieckim,1
Morawieckým,2
Morgan McKinley,1
Morgan Stanley,2
Morning Star,1
Morselli,1
Morza Bałtyckiego,8
Morza Czarnego,1
Morza Południowochińskiego,1
Morza Północnego,1
Morze Bałtyckie,29
Morze Irlandzkie,1
Morze Śródziemne,1
Morzu Bałtyckim,8
Morzu Południowochińskim,1
Moskva,16
Moskvou,4
Moskvy,9
Moskvě,11
Moskwa,7
Moskwie,4
Moskwy,8
Moskwę,3
Most Grunwaldzki,1
Mošnově,1
Muhammad,1
Muhammad Afzal Qadri,1
Muhammad Bilal,1
Muhammad Haneef Qureshi,1
Muhammad Sajjad,1
Muhammada Afzala Kadrího,1
Muhammada Zia-ul-Haqa,1
Mulook,1
Mulooka,1
Multan,1
Multanu,1
Multán,2
Mulúk,9
Mulúka,1
Mumtáz Kadrí,2
Myrotvorec,1
Márie Ministrové,1
Mülheim an der Ruhr,1
Mülheimu,1
N-TV,2
N.V. Nederlandse Gasunie,2
NABU,12
NASDAQ,1
NAT,1
NATO,28
NCG,1
NDI,1
NDR,2
NEWS.BG,3
NFZ,2
NHS,3
NIESR,1
NOVA,6
NS2,4
NTV,1
NYT,1
NYTimes,1
Nabu,2
Naczelna Redakcja Gospodarcza,2
Nadeem,1
Naftogaz,10
Naftogazem,1
Naftogazu,4
Naftohaz,3
Naftohazem,1
Naftohazu,3
Nagrody Nobla,1
Nagrodę im. Bernarda O'Connora,1
Naimski,2
Nanitalu,1
Narod Stream-2,1
Narodowego Banku Polskiego,1
Nasdaq,1
Nathalie Pierardová,1
Nation,1
Naturschutzbund Deutschland,3
Nauert,2
Nazarecie,1
Ndrangete,1
Neckermann,1
Neděla,2
Neil Cornelius,1
Neil Findlay,1
Nejvyí soud,1
Nejvyšší soud,1
Nejvyššího soudu,1
Nejvyššímu soudu,1
Nesterov,1
Nestle,1
NetConnect Germany,1
Netflix,2
Netflixa,1
Network Irlandii,1
Nevilla Chamberlaina,2
New Delhi,1
New York,1
New Yorku,4
Newcastle,1
News.bg,13
Newyork,1
Niall Carson,1
Nick Clegg,1
Nicola Sturgeon,1
Nicola Whiteová,1
Niechcial,1
Niechciał,1
Niemcami,22
Niemcom,3
Niemcy,73
Niemczech,73
Niemców,6
Niemiec,113
Niemiecka Agencja ds. Sieci,1
Niemiecka Unia Ochrony Przyrody,1
Niemiecki rząd,1
Nigel Farage,5
Nigel Lawson,2
Nigel Oakes,1
Nigela Farage,1
Nigela Farage'a,1
Nigela Oakesa,1
Nigelem Faragem,1
Nigérií,1
Niki,1
Nikki Haleyová,1
Nikolaje Jegorova,1
Nikolaus Doll,1
Nippon Airways,2
Nissan,5
Nitrze,1
Nixa,1
Nizozemska,11
Nizozemsko,3
Nizozemsku,25
Nizozemská unie pilotů,1
Nizozemí,4
Nomura,3
Noor-ul-Haq Qadri,1
Norbert Brackmann,1
Nord Steam 2,1
Nord Steram 2,1
Nord Stram II,1
Nord Stream,98
Nord Stream (2),2
Nord Stream - 2,18
Nord Stream - 2 AG,1
Nord Stream -2,3
Nord Stream 1,6
Nord Stream 2,258
Nord Stream 2 ,2
Nord Stream 2 A G,1
Nord Stream 2 AG,56
Nord Stream 3,4
Nord Stream 4,1
Nord Stream AG,13
Nord Stream I,1
Nord Stream II,10
Nord Stream OPAL,1
Nord Stream – 2,6
Nord Stream- 2,2
Nord Stream-1,1
Nord Stream-2,42
Nord Stream-2 AG,4
Nord Stream2,4
Nord Streamem,2
Nord Streamem - 2,1
Nord Streamem 2,1
Nord Streamem-2,1
Nord Streamu,13
Nord Streamu - 2,1
Nord Streamu 2,10
Nord Streamu – 2,3
Nord Streamu-2,1
Nord Streamy,1
Nord Strem 2,1
Nord stream 2,1
Nord stream-2,1
Nord streamu,1
NordStream 2,3
Nordeuropäische Gasleitung,1
Nordstream,1
Noreenová,1
Normandii,1
Normandię,1
Norska,9
Norskem,2
Norsko,4
Norsku,3
North Stream - 2,3
North Stream 2,2
North Stream-2,3
Norwegia,2
Norwegian,9
Norwegian Air Shuttle ASA,1
Norwegii,5
Norwegię,1
Norwegów,1
Norymbergii,3
Norymbergą,1
Nova.bg,1
Novak,1
Novaka,1
Novinky.cz,1
Nové vlámské aliance,1
Nowa Zelandia,1
Nowak,2
Nowego Jorku,2
Nowin,1
Nowosti,2
Nowym Jorku,1
Národní centrály proti organizovanému zločinu,1
Národní farmářská unie,1
Národní knihovny medicíny Spojených států amerických,1
Národní rady Slovenské republiky,1
Národního zemědělského svazu,2
Němci,9
Němcku,1
Němců,2
Němcům,1
Němec,1
Německa,85
Německem,10
Německo,75
Německu,75
Německé demokratické republiky,1
Německý odborový svaz pilotů,3
Německý ústavní soud,1
O'Connor,1
O'Leary,10
O'Leary'ego,3
OBOZREVATEL,2
ODS,1
OECD,1
OMV,81
OMV AG,3
OMVV.VI,1
ONLINE.UA,7
ONLINE.UA ,1
ONS,3
ONZ,1
OOPL,1
OPEC,1
OPEC+,1
OPZZ,1
OSN,2
Oakes,1
Oakeshottová,1
Obama,1
Obamova,1
Observer,7
Oceanem Indyjskim,1
Oceanem Spokojnym,1
Oceanu Spokojnego,2
Odborová organizace posádek letadel,1
Odborový svaz německých pilotů,8
Odry,2
Odrą,2
Ofcom,1
Oil and Gas Journal,1
OilCapital.ru,1
Oilprice,1
Ojciec Święty,2
Okamura,2
Okręgowego Inspektoratu Pracy,1
Olga Pawlonka,1
Olgierd Geblewicz,1
Oliver Krischer,2
Oliver Wyman,3
Omarem,1
Onet Wiadomości,2
Onet.pl,1
Open skies,1
Orbana,2
Organizacja do spraw Współpracy Gospodarczej i Rozwoju,1
Orly,1
Osla,1
Oslem,2
Oslo,2
Ostravy,2
Ostravě,1
Ottawie,1
Otto Luchterhandt,1
Oudkirk,4
Oudkirková,3
Oudkirkové,1
Our Future Our Choice,2
Oxfordem,1
Oxfordu,1
Ośrodka Studiów Wschodnich,1
O‘Leary,1
O’Leary,3
O’Learym,1
O’Leary’emu,1
PA,2
PAP,45
PAUL MCERLANE,1
PE,9
PEG Infrastruktur,2
PESCO,1
PETRÁČEK,1
PGNiG,6
PHL,1
PISM,1
PLL LOT,4
PO,2
POLITICO,1
PR24,1
PRAHA,5
PSA,2
PSA Group,1
PTI,2
Pacifiku,1
Padwie,1
Pakistan,13
Pakistanem,1
Pakistanie,26
Pakistanka,1
Pakistanki,1
Pakistanką,1
Pakistanu,14
Pakistańczyków,2
Pakistańskiego Kodeksu Karnego,1
Pakistańskim Kodeksie Karnym,1
Pakistánem,1
Pakistánu,2
Paktu Ribbentrop-Mołotow,1
Palestiny,1
Palma de Mallorca,1
Pan,1
PanARMENIAN.Net,1
Papež František,1
Papieskiego Stowarzyszenia Pomoc Kościołowi w Potrzebie,2
Pardubic,1
Pardubice,2
Pardubicích,3
Parlamencie Europejskim,9
Parlament,4
Parlament Europejski,11
Parlamentem Europejskim,2
Parlamentního shromáždění NATO,1
Parlamentowi Europejskiemu,1
Parlamentu,2
Parlamentu Europejskiego,16
Partia Konserwatywna,2
Partia Niepodległości Zjednoczonego Królestwa,1
Partia Pracy,3
Partii Konserwatywnej,10
Partii Niepodległości Wielkiej Brytanii,2
Partii Niepodległości Zjednoczonego Królestwa,4
Partii PRacy,2
Partii Pracy,3
Partii Zielonych,1
Partią Pracy,1
Partię Zielonych,1
Partnerstwie Wschodnim,1
Partnerstwo Wschodnie,1
Paryża,1
Paryżu,6
Paul Butters,2
Paul Corcoran,3
Paul Everitt,2
Paul Polman,1
Paulo Conceicao,1
Pavel Bělobrádek,1
Pavel Sobotka,1
Pavel Sobíšek,1
Pavel Svoboda,2
Pavla Svobody,1
Paweł Skutecki,1
Pałac Kultury i Nauki,1
Pałacu Elizejskim,1
Pałacu Prezydenckim,2
Państwa Islamskiego,1
Państwu Islamskiemu,1
Paňdžáb,11
Paříž,1
Paříže,4
Paříži,1
Pařížské dohody,1
Pekinie,1
Pellegriniho,1
Pendżab,2
Pendżabie,1
Pendżabu,2
People's Vote,2
People’s Vote,1
Perry,6
Perryego,1
Perrym,1
Peru,2
Pesa Jazz Duo,1
Pescary,1
Peszawarze,1
Peter Altmaier,2
Peter Beyer,1
Peter Pellegrini,1
Peter Žiga,1
Petera Marčeka,1
Petera Pellegriniho,2
Peterem Altmaierem,1
Peterko,1
Petersburgu,1
Petr Kotršál,2
Petr Kováč,1
Petr Pellegrini,1
Petr Vokřál,1
Petra Macková Jurásková,2
Petra Poroszenki,1
Petra Porošenka,2
Petrem Pellegrinim,1
Petrem Poroszenką,1
Petrem Porošenkem,3
Petro Poroszenko,5
Petro Porošenkem,3
Petrohradu,3
Petrohradě,1
Pflüger,1
Phil Gooding,1
Phila Hogana,1
Philip Hammond,4
Philipa Hammonda,1
Philippa Withford,1
PiP,1
PiS,3
Pico Wilbrenninck,1
Pierre-André Taguieff,1
Pieskow,1
Pioneering Spirit,1
Piotr Bielski,1
Piotr Karnaszewski,1
Piotr Maciążek,1
Piotr Naimski,2
Piotr Stępiński,5
Piotr Szumlewicz,1
Piotr Woźniak,2
Pisy,2
Pixabay,3
Pixmac,1
PlovdivMedia,1
Plusie Minusie,1
Plymouth,1
Plymouthu,1
Pobaltské republiky,2
Pobaltí,3
Pojazdy Szynowe PESA Bydgoszcz,1
Polacy,13
Polak,3
Polakom,3
Polaków,19
Policy Exchange,1
Polish Economic Forum,1
Political Betting,2
Politico,13
Polka,1
Polki,3
Polkę,1
Polsce,39
Polska,114
Polska Agencja Prasowa,11
Polskem,4
Polski,83
Polskich Linii Lotniczych LOT,1
Polskie Linie Lotnicze LOT,1
Polskie Radio,2
